ID,FoodGroup,Descrip,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g,Fiber_g,VitA_mcg,VitB6_mg,VitB12_mcg,VitC_mg,VitE_mg,Folate_mcg,Niacin_mg,Riboflavin_mg,Thiamin_mg,Calcium_mg,Copper_mcg,Iron_mg,Magnesium_mg,Manganese_mg,Phosphorus_mg,Selenium_mcg,Zinc_mg,VitA_USRDA,VitB6_USRDA,VitB12_USRDA,VitC_USRDA,VitE_USRDA,Folate_USRDA,Niacin_USRDA,Riboflavin_USRDA,Thiamin_USRDA,Calcium_USRDA,Copper_USRDA,Magnesium_USRDA,Phosphorus_USRDA,Selenium_USRDA,Zinc_USRDA,category
36413,Restaurant Foods,"Restaurant, Latino, black bean soup",103,5.1,2.57,14.79,0.89,4.9,1,0.096,0,0,0.07,0,0.675,0.025,0.06,42,0.161,1.76,41,0.326,109,9.1,0.67,0.001111111,0.056470588,0,0,0.004666667,0,0.0421875,0.019230769,0.05,0.035,0.000178889,0.097619048,0.155714286,0.165454545,0.060909091,Weight_Loss
13325,Beef Products,"Beef, variety meats and by-products, liver, raw",135,20.36,3.63,3.89,0,0,4968,1.083,59.3,1.3,0.38,290,13.175,2.755,0.189,5,9.755,4.9,18,0.31,387,39.7,4,5.52,0.637058824,24.70833333,0.014444444,0.025333333,0.725,0.8234375,2.119230769,0.1575,0.004166667,0.010838889,0.042857143,0.552857143,0.721818182,0.363636364,General_Food
22995,"Meals, Entrees, and Side Dishes","KASHI, Sweet and Sour Chicken, Frozen Entree",113,6,1.13,19,8,2.5,32,0,0,17,0,0,0,0,0,22,0,0.8,32,0,104,0,0.7,0.035555556,0,0,0.188888889,0,0,0,0,0,0.018333333,0,0.076190476,0.148571429,0,0.063636364,General_Food
23107,Beef Products,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",215,26.3,12.25,0,0,0,7,0.456,4.22,0,0.07,6,3.681,0.246,0.089,16,0.103,3.31,23,0.016,198,27.7,10.19,0.007777778,0.268235294,1.758333333,0,0.004666667,0.015,0.2300625,0.189230769,0.074166667,0.013333333,0.000114444,0.054761905,0.282857143,0.503636364,0.926363636,General_Food
19265,Sweets,"Ice creams, chocolate, light, no sugar added",173,3.54,5.74,26.79,5.65,0.9,75,0.042,0.38,0.7,0.3,5,0.111,0.18,0.044,121,0.018,0.48,15,0.009,106,2.9,0.4,0.083333333,0.024705882,0.158333333,0.007777778,0.02,0.0125,0.0069375,0.138461538,0.036666667,0.100833333,2.00E-05,0.035714286,0.151428571,0.052727273,0.036363636,General_Food
28306,Baked Products,"Bread, chapati or roti, plain, commercially prepared",297,11.25,7.45,46.36,2.72,4.9,0,0.27,0,0,0.88,0,6.78,0.2,0.55,93,0.252,3.01,62,1.251,184,53.7,1.57,0,0.158823529,0,0,0.058666667,0,0.42375,0.153846154,0.458333333,0.0775,0.00028,0.147619048,0.262857143,0.976363636,0.142727273,Weight_Loss
7252,Sausages and Luncheon Meats,"LOUIS RICH, Franks (turkey and chicken cheese)",201,12.7,14.5,5.1,1.7,0,0,0,0,0,0,0,0,0,0,243,0.2,2.11,22,0,204,0,1.8,0,0,0,0,0,0,0,0,0,0.2025,0.000222222,0.052380952,0.291428571,0,0.163636364,General_Food
10860,Pork Products,"Pork, cured, bacon, cooked, baked",548,35.73,43.27,1.35,0,0,11,0.309,1.16,0,0.32,2,10.623,0.251,0.348,10,0.182,1.49,30,0.022,506,59,3.36,0.012222222,0.181764706,0.483333333,0,0.021333333,0.005,0.6639375,0.193076923,0.29,0.008333333,0.000202222,0.071428571,0.722857143,1.072727273,0.305454545,Weight_Gain
8703,Breakfast Cereals,"Cereals, KELLOGG'S SPECIAL K NOURISH, Cranberry Almond, dry",361,15,8.39,63.29,22.39,9.3,0,0.76,1,23,2.6,0,7.69,0.64,0.57,385,0,10.39,115,0,467,0,1.7,0,0.447058824,0.416666667,0.255555556,0.173333333,0,0.480625,0.492307692,0.475,0.320833333,0,0.273809524,0.667142857,0,0.154545455,Weight_Gain
22119,Legumes and Legume Products,"MORNINGSTAR FARMS Veggie Dog, frozen, unprepared",126,17.4,1.3,11.2,4.4,2.3,0,0.5,0,0,0,0,25.7,1.4,0,19,0,1.2,2,0,52,0,1,0,0.294117647,0,0,0,0,1.60625,1.076923077,0,0.015833333,0,0.004761905,0.074285714,0,0.090909091,General_Food
15241,Finfish and Shellfish Products,"Fish, trout, rainbow, farmed, cooked, dry heat",168,23.8,7.38,0,0,0,100,0.386,4.11,2.9,2.79,12,6.646,0.107,0.143,30,0.055,0.36,30,0.013,270,28.1,0.54,0.111111111,0.227058824,1.7125,0.032222222,0.186,0.03,0.415375,0.082307692,0.119166667,0.025,6.11E-05,0.071428571,0.385714286,0.510909091,0.049090909,General_Food
14090,Beverages,"Beverages, Coconut water, ready-to-drink",18,0.22,0,4.24,3.92,0,0,0,0,9.9,0,0,0,0,0.03,7,0.008,0.03,6,0.221,5,0,0.02,0,0,0,0.11,0,0,0,0,0.025,0.005833333,8.89E-06,0.014285714,0.007142857,0,0.001818182,General_Food
11382,Vegetables and Vegetable Products,"Potatoes, mashed, dehydrated, granules with milk, dry form",357,10.9,1.1,77.7,3.37,6.6,18,0.887,0,16,0.03,30,4.2,0.3,0.19,142,0.578,3.5,74,0.488,237,26.3,1.2,0.02,0.521764706,0,0.177777778,0.002,0.075,0.2625,0.230769231,0.158333333,0.118333333,0.000642222,0.176190476,0.338571429,0.478181818,0.109090909,Weight_Gain
18614,Baked Products,"MARTHA WHITE FOODS, Martha White's Chewy Fudge Brownie Mix, dry",407,4.42,6.16,83.58,54.76,2.9,0,0,0,0,0,0,1.67,0.13,0.2,17,0,3.81,0,0,0,0,0.26,0,0,0,0,0,0,0.104375,0.1,0.166666667,0.014166667,0,0,0,0,0.023636364,Weight_Gain
9221,Fruits and Fruit Juices,"Tangerine juice, raw",43,0.5,0.2,10.1,9.9,0.2,13,0.042,0,31,0.13,5,0.1,0.02,0.06,18,0.025,0.2,8,0.037,14,0.1,0.03,0.014444444,0.024705882,0,0.344444444,0.008666667,0.0125,0.00625,0.015384615,0.05,0.015,2.78E-05,0.019047619,0.02,0.001818182,0.002727273,General_Food
23335,Beef Products,"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",120,23.3,2.95,0,0,0,5,0.635,2.06,0,0.22,4,6.552,0.184,0.063,13,0.035,1.37,11,0.002,221,22.1,3.36,0.005555556,0.373529412,0.858333333,0,0.014666667,0.01,0.4095,0.141538462,0.0525,0.010833333,3.89E-05,0.026190476,0.315714286,0.401818182,0.305454545,Muscle_Gain
23078,Beef Products,"Beef, chuck eye steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",160,21.31,8.29,0,0,0,2,0.346,3.1,0,0.17,3,4.803,0.167,0.07,15,0.074,2.27,22,0.01,201,22.9,8.41,0.002222222,0.203529412,1.291666667,0,0.011333333,0.0075,0.3001875,0.128461538,0.058333333,0.0125,8.22E-05,0.052380952,0.287142857,0.416363636,0.764545455,General_Food
4037,Fats and Oils,"Oil, rice bran",884,0,100,0,0,0,0,0,0,0,32.3,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,2.153333333,0,0,0,0,0,0,0,0,0,0,Weight_Gain
3210,Baby Foods,"Babyfood, cereal, rice, with mixed fruit, junior",82,0.9,0.2,18.3,10.5,0.6,1,0.11,0.02,9.3,0.04,1,2.12,0.16,0.13,16,0.025,2.6,5,0,21,2.1,0.14,0.001111111,0.064705882,0.008333333,0.103333333,0.002666667,0.0025,0.1325,0.123076923,0.108333333,0.013333333,2.78E-05,0.011904762,0.03,0.038181818,0.012727273,General_Food
11396,Vegetables and Vegetable Products,"Potatoes, o'brien, frozen, unprepared",76,1.83,0.14,17.47,0,1.9,7,0.209,0,11.3,0,8,1.129,0.045,0.054,13,0.127,1.03,18,0.119,49,1.2,0.29,0.007777778,0.122941176,0,0.125555556,0,0.02,0.0705625,0.034615385,0.045,0.010833333,0.000141111,0.042857143,0.07,0.021818182,0.026363636,General_Food
8113,Breakfast Cereals,"Cereals, farina, enriched, cooked with water, without salt",53,1.82,0.34,10.92,0.76,0.8,0,0.096,0,0,0.04,119,1.493,0.065,0.126,97,0.041,5.33,7,0.196,37,3,0.23,0,0.056470588,0,0,0.002666667,0.2975,0.0933125,0.05,0.105,0.080833333,4.56E-05,0.016666667,0.052857143,0.054545455,0.020909091,General_Food
14109,Beverages,"Alcoholic Beverage, wine, table, red, Carignane",74,0.07,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,General_Food
9352,Fruits and Fruit Juices,"Blueberries, canned, light syrup, drained",88,1.04,0.4,22.66,17.45,2.6,2,0.049,0,0.5,1.38,2,0.363,0.132,0.046,6,0.053,0.43,4,0.44,12,0.1,0.09,0.002222222,0.028823529,0,0.005555556,0.092,0.005,0.0226875,0.101538462,0.038333333,0.005,5.89E-05,0.00952381,0.017142857,0.001818182,0.008181818,General_Food
5742,Poultry Products,"Turkey, retail parts, thigh, meat and skin, raw",161,19.54,9.16,0,0,0,29,0.419,2.13,0,0.16,0,5.599,0.268,0.053,4,0.076,1.31,20,0.006,161,19.8,2.6,0.032222222,0.246470588,0.8875,0,0.010666667,0,0.3499375,0.206153846,0.044166667,0.003333333,8.44E-05,0.047619048,0.23,0.36,0.236363636,General_Food
17399,"Lamb, Veal, and Game Products","Lamb, New Zealand, imported, square-cut shoulder, separable lean only, cooked, slow roasted",192,25.08,10.13,0,0,0,1,0.189,2.65,0,0.22,0,4.238,0.231,0.056,14,0.114,1.47,22,0.009,197,6.8,4.59,0.001111111,0.111176471,1.104166667,0,0.014666667,0,0.264875,0.177692308,0.046666667,0.011666667,0.000126667,0.052380952,0.281428571,0.123636364,0.417272727,General_Food
8647,Breakfast Cereals,"Cereals ready-to-eat, KASHI INDIGO MORNING",364,7.7,3.4,82.8,22.2,7.1,0,0.52,0,4,0.67,23,3,0.17,0.32,0,0,2.6,106,0,256,0,1.8,0,0.305882353,0,0.044444444,0.044666667,0.0575,0.1875,0.130769231,0.266666667,0,0,0.252380952,0.365714286,0,0.163636364,Weight_Gain
8435,Breakfast Cereals,"Cereals ready-to-eat, UNCLE SAM CEREAL",346,15.98,11.6,65.78,1.56,20.3,0,0.956,0,2.4,0.9,53,4.803,0.127,0.679,95,0.752,4.03,206,3.61,374,88.3,3.87,0,0.562352941,0,0.026666667,0.06,0.1325,0.3001875,0.097692308,0.565833333,0.079166667,0.000835556,0.49047619,0.534285714,1.605454545,0.351818182,Weight_Gain
11027,Vegetables and Vegetable Products,"Bamboo shoots, cooked, boiled, drained, without salt",12,1.53,0.22,1.92,0,1,0,0.098,0,0,0,2,0.3,0.05,0.02,12,0.082,0.24,3,0.113,20,0.4,0.47,0,0.057647059,0,0,0,0.005,0.01875,0.038461538,0.016666667,0.01,9.11E-05,0.007142857,0.028571429,0.007272727,0.042727273,General_Food
17207,"Lamb, Veal, and Game Products","Veal, variety meats and by-products, lungs, raw",90,16.3,2.3,0,0,0,0,0.11,3.83,39,0,11,4.025,0.231,0.047,7,0.241,5.23,12,0.018,288,17.2,1.16,0,0.064705882,1.595833333,0.433333333,0,0.0275,0.2515625,0.177692308,0.039166667,0.005833333,0.000267778,0.028571429,0.411428571,0.312727273,0.105454545,General_Food
17223,"Lamb, Veal, and Game Products","Veal, variety meats and by-products, tongue, cooked, braised",202,25.85,10.1,0,0,0,0,0.15,5.3,6,0,9,1.47,0.35,0.07,9,0.21,2.09,18,0.047,166,11,4.51,0,0.088235294,2.208333333,0.066666667,0,0.0225,0.091875,0.269230769,0.058333333,0.0075,0.000233333,0.042857143,0.237142857,0.2,0.41,General_Food
5228,Poultry Products,"Turkey, wing, from whole bird, non-enhanced, meat only, roasted",147,30.13,2.08,0,0,0,3,0.807,0.81,0,0.06,10,11.75,0.205,0.035,9,0.063,0.71,32,0.011,230,30.2,1.72,0.003333333,0.474705882,0.3375,0,0.004,0.025,0.734375,0.157692308,0.029166667,0.0075,7.00E-05,0.076190476,0.328571429,0.549090909,0.156363636,Muscle_Gain
13940,Beef Products,"Beef, chuck, clod roast, separable lean only, trimmed to 0"" fat, select, cooked, roasted",172,28.09,5.82,0,0,0,0,0.291,3.22,0,0.17,10,3.696,0.264,0.094,7,0.1,3.19,22,0,222,30,6.39,0,0.171176471,1.341666667,0,0.011333333,0.025,0.231,0.203076923,0.078333333,0.005833333,0.000111111,0.052380952,0.317142857,0.545454545,0.580909091,General_Food
12145,Nut and Seed Products,"Nuts, pilinuts, dried",719,10.8,79.55,3.98,0,0,2,0.115,0,0.6,0,60,0.519,0.093,0.913,145,0.958,3.53,302,2.313,575,0,2.97,0.002222222,0.067647059,0,0.006666667,0,0.15,0.0324375,0.071538462,0.760833333,0.120833333,0.001064444,0.719047619,0.821428571,0,0.27,Weight_Gain
18188,Baked Products,"Cookies, peanut butter, refrigerated dough, baked",503,9.1,27.5,57.3,0,1.2,14,0.064,0.06,0,0,69,4.098,0.184,0.168,111,0.166,1.87,41,0.461,264,5.1,0.75,0.015555556,0.037647059,0.025,0,0,0.1725,0.256125,0.141538462,0.14,0.0925,0.000184444,0.097619048,0.377142857,0.092727273,0.068181818,Weight_Gain
28201,Baked Products,"MOTHER'S, Holiday Circus Animal Cookies",515,3.8,25.3,68.3,44.3,0.8,0,0.02,0,0,0,0,1.8,0.2,0.23,0,0,1.5,10,0,63,0,0.4,0,0.011764706,0,0,0,0,0.1125,0.153846154,0.191666667,0,0,0.023809524,0.09,0,0.036363636,Weight_Gain
1119,Dairy and Egg Products,"Yogurt, vanilla, low fat, 11 grams protein per 8 ounce",85,4.93,1.25,13.8,13.8,0,12,0.045,0.53,0.8,0.02,11,0.107,0.201,0.042,171,0.013,0.07,16,0.004,135,4.9,0.83,0.013333333,0.026470588,0.220833333,0.008888889,0.001333333,0.0275,0.0066875,0.154615385,0.035,0.1425,1.44E-05,0.038095238,0.192857143,0.089090909,0.075454545,General_Food
8691,Breakfast Cereals,"Cereals, QUAKER, oatmeal, REAL MEDLEYS, summer berry, dry",353,11.31,4.4,72.58,20.43,8.5,0,0.158,0.2,9.4,0.47,0,1.687,0.215,0.378,124,0,3.13,113,0,358,0,2.56,0,0.092941176,0.083333333,0.104444444,0.031333333,0,0.1054375,0.165384615,0.315,0.103333333,0,0.269047619,0.511428571,0,0.232727273,Weight_Gain
23349,Beef Products,"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",163,30.08,4.79,0,0,0,4,0.787,2.04,0,0.3,5,8.178,0.278,0.078,16,0.059,2.9,15,0.005,271,26.9,4.63,0.004444444,0.462941176,0.85,0,0.02,0.0125,0.511125,0.213846154,0.065,0.013333333,6.56E-05,0.035714286,0.387142857,0.489090909,0.420909091,General_Food
10179,Pork Products,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, pan-fried",238,27.63,13.32,0,0,0,5,0.525,0.79,0,0.2,0,9.186,0.369,0.536,53,0.118,0.93,23,0.012,251,40.8,3.2,0.005555556,0.308823529,0.329166667,0,0.013333333,0,0.574125,0.283846154,0.446666667,0.044166667,0.000131111,0.054761905,0.358571429,0.741818182,0.290909091,General_Food
9066,Fruits and Fruit Juices,"Cherries, sour, red, canned, heavy syrup pack, solids and liquids",91,0.73,0.1,23.27,22.17,1.1,36,0.044,0,2,0.23,8,0.168,0.039,0.016,10,0.066,1.3,6,0.072,10,0,0.06,0.04,0.025882353,0,0.022222222,0.015333333,0.02,0.0105,0.03,0.013333333,0.008333333,7.33E-05,0.014285714,0.014285714,0,0.005454545,General_Food
5631,Poultry Products,"Emu, oyster, raw",141,22.81,4.86,0,0,0,0,0.643,6.76,0,0.24,13,7.499,0.458,0.271,4,0.194,5.5,30,0.027,217,29.8,6,0,0.378235294,2.816666667,0,0.016,0.0325,0.4686875,0.352307692,0.225833333,0.003333333,0.000215556,0.071428571,0.31,0.541818182,0.545454545,General_Food
13648,Beef Products,"Beef, shoulder pot roast or steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",125,21.45,4.35,0.11,0,0,2,0.57,2.69,0,0.2,4,4.593,0.21,0.09,12,0.071,2.69,25,0.014,237,24.1,6.81,0.002222222,0.335294118,1.120833333,0,0.013333333,0.01,0.2870625,0.161538462,0.075,0.01,7.89E-05,0.05952381,0.338571429,0.438181818,0.619090909,General_Food
35069,American Indian/Alaska Native Foods,"Duck, scoter, white-winged, meat (Alaska Native)",84,20.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,0,0,0,0,Muscle_Gain
14367,Beverages,"Tea, instant, unsweetened, powder, prepared",1,0.06,0,0.17,0.02,0,0,0.001,0,0,0,0,0.032,0.003,0,3,0.011,0.01,2,0.392,1,0,0.01,0,0.000588235,0,0,0,0,0.002,0.002307692,0,0.0025,1.22E-05,0.004761905,0.001428571,0,0.000909091,General_Food
1175,Dairy and Egg Products,"Milk, fluid, 1% fat, without added vitamin A and vitamin D",42,3.37,0.97,4.99,5.2,0,14,0.037,0.47,0,0.01,5,0.093,0.185,0.02,125,0.01,0.03,11,0.003,95,3.3,0.42,0.015555556,0.021764706,0.195833333,0,0.000666667,0.0125,0.0058125,0.142307692,0.016666667,0.104166667,1.11E-05,0.026190476,0.135714286,0.06,0.038181818,General_Food
18436,Baked Products,"Doughnuts, yeast-leavened, glazed, unenriched (includes honey buns)",403,6.4,22.8,44.3,0,1.2,4,0.057,0.09,0.1,0,22,0.65,0.067,0.89,43,0.169,0.6,22,0.263,93,0,0.77,0.004444444,0.033529412,0.0375,0.001111111,0,0.055,0.040625,0.051538462,0.741666667,0.035833333,0.000187778,0.052380952,0.132857143,0,0.07,Weight_Gain
28129,Baked Products,"KEEBLER, SANDIES, Pecan Shortbread Cookies, Reduced Fat",488,6.7,21.8,67.1,23.9,2.1,0,0.03,0,0,0,0,3.4,0.29,0.46,0,0,2.8,16,0,70,0,0.5,0,0.017647059,0,0,0,0,0.2125,0.223076923,0.383333333,0,0,0.038095238,0.1,0,0.045454545,Weight_Gain
16255,Legumes and Legume Products,SILK Peach soy yogurt,94,2.35,1.18,18.82,14.71,0.6,0,0,0,17.6,0,0,0,0,0,176,0,0.64,0,0,0,0,0,0,0,0,0.195555556,0,0,0,0,0,0.146666667,0,0,0,0,0,General_Food
11976,Vegetables and Vegetable Products,"Pepper, banana, raw",27,1.66,0.45,5.35,1.95,3.4,17,0.357,0,82.7,0.69,29,1.242,0.054,0.081,14,0.094,0.46,17,0.1,32,0.3,0.25,0.018888889,0.21,0,0.918888889,0.046,0.0725,0.077625,0.041538462,0.0675,0.011666667,0.000104444,0.04047619,0.045714286,0.005454545,0.022727273,Weight_Loss
17429,"Lamb, Veal, and Game Products","Veal, foreshank, osso buco, separable lean only, cooked, braised",157,29.12,4.51,0,0,0,0,0.177,1.88,0,0.38,5,3.77,0.35,0.083,21,0.119,2.06,34,0.011,218,20.7,5.32,0,0.104117647,0.783333333,0,0.025333333,0.0125,0.235625,0.269230769,0.069166667,0.0175,0.000132222,0.080952381,0.311428571,0.376363636,0.483636364,General_Food
21346,Fast Foods,"McDONALD'S, NEWMAN'S OWN Cobb Dressing",196,1.69,14.45,15.49,7.79,0.3,0,0,0.05,0.5,0,0,0.01,0.02,0.01,50,0,0.2,3,0,31,0.3,0.3,0,0,0.020833333,0.005555556,0,0,0.000625,0.015384615,0.008333333,0.041666667,0,0.007142857,0.044285714,0.005454545,0.027272727,General_Food
8645,Breakfast Cereals,"Cereals ready-to-eat, BEAR NAKED Nut Cluster Crunch, honey almond",369,8.9,3.1,82.5,22.1,6.2,0,0.01,0,0,0.45,2,0.2,0.04,0.01,27,0,0.5,11,0,47,0,0.1,0,0.005882353,0,0,0.03,0.005,0.0125,0.030769231,0.008333333,0.0225,0,0.026190476,0.067142857,0,0.009090909,Weight_Gain
19223,Sweets,"Rennin, vanilla, dry mix, prepared with whole milk",89,3.03,3.07,12.21,0,0,27,0.039,0.33,0.9,0,5,0.077,0.151,0.035,119,0.014,0.05,12,0.004,93,1.9,0.35,0.03,0.022941176,0.1375,0.01,0,0.0125,0.0048125,0.116153846,0.029166667,0.099166667,1.56E-05,0.028571429,0.132857143,0.034545455,0.031818182,General_Food
11247,Vegetables and Vegetable Products,"Leeks, (bulb and lower leaf-portion), cooked, boiled, drained, without salt",31,0.81,0.2,7.62,2.11,1,41,0.113,0,4.2,0.5,24,0.2,0.02,0.026,30,0.062,1.1,14,0.247,17,0.5,0.06,0.045555556,0.066470588,0,0.046666667,0.033333333,0.06,0.0125,0.015384615,0.021666667,0.025,6.89E-05,0.033333333,0.024285714,0.009090909,0.005454545,General_Food
6970,"Soups, Sauces, and Gravies","Soup, chicken broth, low sodium, canned",16,2,0.6,1.2,0.13,0,0,0.01,0.1,0,0,0,1.37,0.03,0,4,0.051,0.21,1,0,30,0,0.1,0,0.005882353,0.041666667,0,0,0,0.085625,0.023076923,0,0.003333333,5.67E-05,0.002380952,0.042857143,0,0.009090909,General_Food
6728,"Soups, Sauces, and Gravies","Soup, potato ham chowder, chunky, ready-to-serve, single brand",80,2.7,5.2,5.6,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,General_Food
6123,"Soups, Sauces, and Gravies","Gravy, onion, dry, mix",322,9,3,67.64,0,6,0,0.1,0.7,7,0,43,3.7,0.4,0.2,280,0.17,1,34,0.4,203,6.1,0.88,0,0.058823529,0.291666667,0.077777778,0,0.1075,0.23125,0.307692308,0.166666667,0.233333333,0.000188889,0.080952381,0.29,0.110909091,0.08,Weight_Gain
14145,Beverages,"Carbonated beverage, SPRITE, lemon-lime, without caffeine",40,0.05,0.02,10.14,8.98,0,0,0,0,0,0,0,0.015,0,0,2,0.001,0.11,1,0.002,0,0,0.04,0,0,0,0,0,0,0.0009375,0,0,0.001666667,1.11E-06,0.002380952,0,0,0.003636364,General_Food
18479,Baked Products,"Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted brown sugar cinnamon",417,4.6,13.8,69,32.3,1.4,381,0.75,0,0,0,0,5.2,0.52,0.43,0,0,5.4,9,0,50,0,0.3,0.423333333,0.441176471,0,0,0,0,0.325,0.4,0.358333333,0,0,0.021428571,0.071428571,0,0.027272727,Weight_Gain
7908,Sausages and Luncheon Meats,"Luncheon meat, pork with ham, minced, canned, includes SPAM (Hormel)",315,13.4,26.6,4.6,0,0,0,0.218,0.45,0,0.42,3,3.53,0.176,0.317,0,0.051,0.64,14,0,151,22.9,1.59,0,0.128235294,0.1875,0,0.028,0.0075,0.220625,0.135384615,0.264166667,0,5.67E-05,0.033333333,0.215714286,0.416363636,0.144545455,Weight_Gain
11757,Vegetables and Vegetable Products,"Carrots, cooked, boiled, drained, with salt",35,0.76,0.18,8.22,3.45,3,852,0.153,0,3.6,1.03,2,0.645,0.044,0.066,30,0.017,0.34,10,0.155,30,0.7,0.2,0.946666667,0.09,0,0.04,0.068666667,0.005,0.0403125,0.033846154,0.055,0.025,1.89E-05,0.023809524,0.042857143,0.012727273,0.018181818,General_Food
18112,Baked Products,"Cake mix, pudding, dry, german chocolate",350,4.17,3.24,81.25,42.13,2.1,1,0.035,0,0,0.08,80,2.315,0.231,0.231,189,0.156,3.01,22,0.105,294,3.1,0.42,0.001111111,0.020588235,0,0,0.005333333,0.2,0.1446875,0.177692308,0.1925,0.1575,0.000173333,0.052380952,0.42,0.056363636,0.038181818,Weight_Gain
15077,Finfish and Shellfish Products,"Fish, salmon, chinook, smoked",117,18.28,4.32,0,0,0,26,0.278,3.26,0,1.35,2,4.72,0.101,0.023,11,0.23,0.85,18,0.017,164,32.4,0.31,0.028888889,0.163529412,1.358333333,0,0.09,0.005,0.295,0.077692308,0.019166667,0.009166667,0.000255556,0.042857143,0.234285714,0.589090909,0.028181818,General_Food
19702,Sweets,"Gelatin desserts, dry mix, with added ascorbic acid, sodium-citrate and salt",381,7.8,0,90.5,0,0,0,0.01,0,62.8,0,3,0.008,0.021,0.002,3,0.118,0.15,2,0.016,142,3.6,0.01,0,0.005882353,0,0.697777778,0,0.0075,0.0005,0.016153846,0.001666667,0.0025,0.000131111,0.004761905,0.202857143,0.065454545,0.000909091,Weight_Gain
11531,Vegetables and Vegetable Products,"Tomatoes, red, ripe, canned, packed in tomato juice",16,0.79,0.25,3.47,2.55,1.9,20,0.111,0,12.6,0.59,8,0.712,0.055,0.575,33,0.052,0.57,10,0.068,17,0.7,0.12,0.022222222,0.065294118,0,0.14,0.039333333,0.02,0.0445,0.042307692,0.479166667,0.0275,5.78E-05,0.023809524,0.024285714,0.012727273,0.010909091,General_Food
8700,Breakfast Cereals,"Cereals ready-to-eat, KELLOGG RAISIN BRAN with Omega-3 from flaxseed",349,7.3,2.5,82.69,31.29,9.6,0,0.93,3,2,0,0,9.39,0.8,0.7,39,0,8.5,96,0,235,0,2.79,0,0.547058824,1.25,0.022222222,0,0,0.586875,0.615384615,0.583333333,0.0325,0,0.228571429,0.335714286,0,0.253636364,Weight_Gain
11656,Vegetables and Vegetable Products,"Corn pudding, home prepared",131,4.42,5.04,16.97,6.59,1.2,57,0.127,0.31,3.7,0.27,29,1.033,0.154,0.069,39,0.043,0.53,15,0.079,90,6.1,0.48,0.063333333,0.074705882,0.129166667,0.041111111,0.018,0.0725,0.0645625,0.118461538,0.0575,0.0325,4.78E-05,0.035714286,0.128571429,0.110909091,0.043636364,General_Food
28259,Baked Products,"KELLOGG'S, EGGO Minis, Pancakes, Buttermilk",251,5.5,8.2,39.6,10.3,1,273,0.36,1.1,0,0,0,3.6,0.31,0.27,36,0,4.1,1,0,182,0,0,0.303333333,0.211764706,0.458333333,0,0,0,0.225,0.238461538,0.225,0.03,0,0.002380952,0.26,0,0,General_Food
6341,"Soups, Sauces, and Gravies","CAMPBELL'S, Cream of Potato Soup, condensed",71,1.51,1.35,13.25,1.44,1.3,0,0,0,0.2,0,0,0,0,0,17,0,0.34,13,0,41,0,0.15,0,0,0,0.002222222,0,0,0,0,0,0.014166667,0,0.030952381,0.058571429,0,0.013636364,General_Food
11864,Vegetables and Vegetable Products,"Squash, winter, acorn, cooked, baked, with salt",56,1.12,0.14,14.58,0,4.4,21,0.194,0,10.8,0,19,0.881,0.013,0.167,44,0.086,0.93,43,0.242,45,0.7,0.17,0.023333333,0.114117647,0,0.12,0,0.0475,0.0550625,0.01,0.139166667,0.036666667,9.56E-05,0.102380952,0.064285714,0.012727273,0.015454545,Weight_Loss
23371,Beef Products,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, select, raw",135,23.3,4.66,0,0,0,2,0.563,1.88,0,0.2,4,6.435,0.22,0.06,14,0.045,1.73,12,0.002,210,22,3.64,0.002222222,0.331176471,0.783333333,0,0.013333333,0.01,0.4021875,0.169230769,0.05,0.011666667,5.00E-05,0.028571429,0.3,0.4,0.330909091,General_Food
11975,Vegetables and Vegetable Products,"Grape leaves, canned",69,4.27,1.97,11.71,0,9.9,263,0.136,0,11.3,1.79,78,4.505,0.364,0.064,289,1.841,2.98,14,0.29,34,0.9,0.4,0.292222222,0.08,0,0.125555556,0.119333333,0.195,0.2815625,0.28,0.053333333,0.240833333,0.002045556,0.033333333,0.048571429,0.016363636,0.036363636,Weight_Loss
